# MEMS 1	MEMS 2	MEMS 3	MEMS 4bis	MEMS 4	MEMS 5	MEMS 6	MEMS 7	MEMS 8	MEMS 15bis	MEMS 9	MEMS 10bis	MEMS 11bis	MEMS 17bis	MEMS 18bis	MEMS 19bis
-3.803626088584050047e-02	-2.290030320633905381e-02	3.657214281312465287e-02	-1.615375353267634734e-02	-4.981208064545365050e-02	3.147666302790081121e-03	-6.948778352171247619e-02	1.229087389978931501e-02	-7.623640643788176519e-02	5.731310978289687330e-02	-6.907379513315405062e-02	-2.367655699815958414e-02	-3.691673171802434955e-02	1.066497151739836252e-02	3.094449651159158349e-02	-1.230296082267085846e-02
9.135152613160286983e-03	-7.688727128080805051e-02	4.109134484238326918e-02	-6.334363886324081983e-02	1.031601701277277613e-02	-1.433314836023462935e-01	5.756023121217244964e-02	-1.689350458643412711e-02	-6.621053802338873473e-02	5.126623234434633108e-02	-5.089211892509905993e-02	8.054062442091027701e-03	2.206368737313251643e-02	-9.772803849686220734e-02	-6.393960855712211774e-03	7.070704640834496457e-02
-7.301256261900368472e-02	6.808263933884433489e-03	8.204214299511881914e-03	4.885475070353210297e-02	-1.115547031637846437e-01	3.683447821301606695e-02	9.905444536902108937e-03	6.688030280117411228e-03	-8.416696795938918840e-02	-4.482864556215439972e-02	-2.813062494020053192e-02	-2.754587280896364856e-02	7.108571989291029292e-02	4.984865629916149232e-02	-1.628380748396872357e-02	3.460120136995867290e-02
-7.490815858106798786e-02	-4.612119316316202339e-02	1.680671180091509315e-03	-5.830728277722466157e-02	-6.448171319437155657e-02	6.131597811947039206e-02	4.879020376954819327e-02	-1.060824743944501110e-02	-3.873949961984415880e-02	-1.490928997484978818e-03	4.818230659821660239e-02	2.610365329136019735e-02	5.650270679386593109e-02	1.062609939099405515e-01	8.338713132010160383e-04	4.112271606609383540e-02
1.620980264757014913e-02	-4.184045048139770767e-02	7.938649845993457632e-02	-4.681830463006530357e-02	-4.495828080395215809e-02	-1.234022423238474025e-02	-5.404039216703792475e-02	-1.135639107404820200e-03	-6.733358558375557301e-02	1.378413291657733936e-02	-5.114070136867754357e-02	5.315463076358268452e-02	-3.669102651026320133e-02	-1.382163634983671167e-02	2.581246944957690456e-02	3.003992244683887508e-02
6.528525994789111629e-05	-2.250972144416175935e-02	6.632503100405087552e-03	-8.755339570933294568e-02	-8.564099286067476668e-02	-4.216717489707404176e-02	2.557641209653865183e-02	-4.162770900627631165e-02	-3.812586187286836487e-02	2.475060764716630751e-02	2.178132130525864060e-02	-8.271696257478117209e-02	6.748585664377473869e-02	4.441935216914235512e-02	1.548177202239217534e-03	-2.435607309770413884e-02
-5.303324643942159550e-02	-6.495876525621210873e-03	-1.234767358474113570e-02	8.545930169306806615e-03	-9.327395215974802756e-02	-5.251314539116965635e-02	-1.122190285779264829e-01	-3.296628259267173761e-02	2.263587901816742007e-03	-4.461616049115911531e-02	1.747158282881662583e-02	-1.059426968525462205e-02	8.308184129413653113e-03	-3.985413938834753145e-02	3.605558308054169353e-02	2.789418832294138922e-02
-2.493488931645667511e-02	9.114129535379879299e-02	-1.301883896301199266e-02	3.101835367583874112e-02	1.465420206277821477e-02	-5.294367823789104116e-02	-3.340437256865563809e-02	-4.079223228089148140e-02	1.752675921857526492e-02	5.715848683377887374e-02	6.680765663133270138e-02	1.716080039148233996e-02	-9.680050820440055243e-03	1.357784010890956961e-01	-2.188006722678986424e-02	-2.113299190019118229e-02
-6.332529846777583404e-02	-5.459250384322159727e-02	6.165904396262535808e-02	1.932588204720947500e-04	-2.182143123139962046e-02	4.152521593628225732e-02	8.385413820875715907e-02	1.180686903660823142e-02	5.979301845777047070e-02	-1.044865672964257614e-01	1.383086958901842863e-02	3.201348966781003558e-02	-2.463454542792910783e-03	1.053624517818893408e-01	-6.607374943750242077e-03	6.555823551604975097e-02
6.433180216784678551e-02	-1.476964866054240044e-01	8.459214938039109552e-03	5.023123098269402509e-02	7.322496894599533727e-03	-9.636532086335616865e-02	2.852450810796487018e-02	-9.309422806472952144e-03	3.120885921202976032e-02	1.036946805883070394e-01	1.437749408357090822e-02	-4.594263719501997384e-02	-1.017522323400251311e-01	-5.102544738636959759e-02	5.979540760407188460e-02	-3.627384543186401664e-03
3.374763159310122107e-02	5.056785139718424082e-02	9.082137113849899236e-04	-1.095291702744930484e-01	7.789665121269359442e-03	2.612501083708753530e-02	2.592052860507990109e-02	-2.782822189636482632e-03	4.059881474060458850e-02	3.297716694670796596e-03	-4.045020576934597878e-02	-3.422432167259553855e-03	-1.390274369828814645e-02	-6.369382519934808917e-02	4.802854933065870552e-02	7.115535364220390568e-02
3.659010457178853669e-03	3.115537768330969848e-02	1.699633107895334467e-03	-2.967634240078991653e-03	-1.399890661474233362e-02	-4.513241987590526499e-02	-3.728516729581925898e-02	-6.404578417404958868e-02	3.484130297801464604e-02	8.965173414076514635e-02	8.599710001916277546e-02	-4.981999008687251068e-02	8.128977977924736753e-03	-1.268976343396137525e-02	1.312961239881511866e-01	3.854160781918470474e-02
-8.662435433985651856e-02	-2.296703685832432451e-02	2.058890849670324749e-02	-2.057671867315333594e-02	3.610306300727127854e-02	3.611863079696572137e-02	1.367756338300676541e-02	-3.044049171577797169e-02	2.556143797286680730e-02	-7.453719733856913054e-02	-6.432142920281289089e-02	8.382324605547712693e-03	7.117951243493061964e-02	-2.048461570893160902e-02	-6.656797265300411215e-02	3.512371121012192871e-02
-2.812343988934996181e-02	-3.596212874971607687e-02	5.883800088766139198e-03	-9.475544671316392040e-03	-8.000046879792289956e-02	7.274550833491892632e-02	1.543429993071589700e-02	-5.656081187476569294e-02	6.104576433036396077e-02	-4.187886588157856138e-02	-5.700513466250964334e-02	-3.953268361508446849e-02	2.064883030798909946e-02	-2.551111201077495977e-02	1.767091878124696369e-02	-6.245093710176212454e-02
-5.611591559501877269e-02	-6.662654583347613763e-03	2.122351970283354455e-02	-9.275179008779831091e-02	1.640717968898549109e-02	-8.790229712038140353e-03	6.722587026212763217e-02	1.680493450066300118e-03	1.597766576229980168e-02	-5.069029583410370431e-03	-1.571190409454663317e-02	-6.319138067395790523e-03	-5.765256757516150354e-02	1.548620148459500453e-03	-7.645965018531462876e-02	-4.824174684495374787e-02
-3.282884593098012171e-02	7.740096236719971878e-03	-1.672668009040350831e-02	-7.096022643715291234e-02	-7.450466819084211600e-02	3.281325929094734695e-02	-2.683552900706956401e-02	1.040474213618736571e-01	-4.823816713546430490e-02	2.721376533749880755e-02	3.734287058681671351e-02	8.280400711605215291e-02	-6.632031686690750827e-02	1.162101723805095133e-01	-4.763762046361665753e-02	-2.180861588411465643e-02
-6.003112955509601334e-02	5.204317088680531639e-02	-6.570163127547774817e-02	-2.121863051283691404e-02	-5.101146370231791211e-02	5.075146344653217595e-02	2.828534366341163911e-02	-6.507625843106432280e-03	8.611565001561093113e-02	1.055472264096191277e-02	1.535776326935736971e-02	-3.281623977693955835e-02	-8.722491672887768693e-03	-8.296266452244652201e-02	1.733506952131137410e-02	-1.862265261727299309e-02
-1.187474998362476747e-01	5.021207016259553874e-02	-2.718163506194681486e-02	-5.647127668882638563e-02	-9.068197040013262211e-02	-8.725762814758479535e-02	-2.588924537524153746e-02	-2.975373116220932090e-05	7.900881704783131732e-02	2.515603726516578778e-02	-6.702120988021005067e-03	-9.843010878473766948e-03	-5.506657912456456618e-03	-5.321943764086319029e-02	2.576124021831354555e-02	-2.363335543866849561e-02
-4.423702287042444864e-02	6.226722275411458729e-02	-2.334104180003443094e-02	-4.192340830556345183e-02	-5.476786534802592643e-02	-1.838778945035707268e-02	-2.819452761728993839e-02	6.303273412792508024e-02	-2.623418750947265066e-02	-9.799708601399882701e-02	3.257546988160731766e-02	6.243659424411359543e-02	3.333699226262664544e-02	7.504957788668044534e-03	-3.712488207983533073e-02	-5.079989287950512772e-02
5.866017795759880665e-02	-1.007387215788338800e-02	-1.946609316746397006e-02	4.315000208781166746e-02	-3.283657050365539759e-02	2.562929076074034907e-03	6.753100547299756284e-02	-4.088685641273646226e-02	-8.176049618570453009e-03	1.705894788029296838e-02	3.664440055892660003e-02	6.903221350930563438e-02	4.237338677867569930e-02	-2.655689070053642714e-02	-5.383619964650521172e-02	1.630370130437036515e-03
-9.247797070847035145e-03	-7.645824333199596756e-02	7.772098108099734746e-03	9.360387529956189570e-03	3.736242426587330773e-02	2.471581391352369386e-02	-4.848441450590802726e-02	3.929578506920990144e-02	2.462541884122739985e-02	-8.289599245200303390e-02	1.997244975825656493e-02	-8.561224046330131662e-03	2.748159587053993977e-02	8.881778585577607132e-03	-4.319109818616122948e-02	7.214612640801075505e-02
1.089716426191475809e-02	-8.217223753532799588e-03	1.916077270205652355e-02	-9.917470868760361671e-03	3.361508616533204902e-02	3.426978404486002994e-02	1.202755635102006893e-02	5.132317829506984064e-02	3.353927430413091576e-02	1.295266184902891249e-01	3.297566086652907111e-03	2.447839991746894595e-02	-4.277037460912639505e-02	4.328135647493985827e-02	1.095897286958165129e-01	-2.748687289199031047e-02
-2.227016525083735585e-02	6.544328870820026629e-03	4.103895545569138242e-02	1.240353194139151294e-01	-1.493313697031973392e-02	5.511093615173690528e-03	1.010981635173534114e-02	-6.967129194683421844e-02	-5.705630672106791479e-02	4.245309054297910500e-02	-3.607490922991585941e-02	-1.049827721974113358e-02	-4.068193967512121097e-03	-4.284007170004116433e-02	-8.192112604431187051e-02	1.165549148027180673e-03
3.759120709202991295e-02	2.280685978277415676e-02	-3.386647259374849731e-03	-8.787731760755908283e-02	8.863786550567005762e-02	-1.664440836123075307e-02	2.105626392805476019e-02	-3.589322695325985330e-02	-3.371775612142188100e-02	3.360513299025265355e-02	3.492720926733530046e-02	-1.209377793534778707e-02	3.564354146305485915e-02	-2.730578382472334531e-02	3.742443740166787047e-02	1.224592575857780773e-02
1.737979057524713725e-02	9.102923853299079576e-03	-4.743719848948418916e-02	-2.082440293943704085e-05	7.426856320674041223e-02	4.540976762723537841e-02	-2.608752716274463299e-02	2.085215575617194866e-02	2.752810747002716607e-02	8.720721016463026110e-02	7.419425903897708396e-02	6.085980268823879685e-02	-2.299624418221523844e-02	-7.445116137733436001e-02	5.372618751202531961e-02	6.236841388835132061e-02
3.124479362216120784e-02	2.267424086996409904e-02	-4.713650815322545373e-02	-4.494043153142290165e-02	-5.198347139282716300e-02	-7.838891089848212812e-02	-7.631852458275947826e-02	-4.197795230199696803e-02	-4.866443580203599906e-02	8.565463163364079799e-03	-8.414997498980907042e-02	3.210031397312113066e-02	-4.524114599318671687e-02	8.915636804903794010e-02	1.758592705127287603e-02	5.214906477698382642e-03
-8.648360841219109030e-02	7.282077039415953135e-02	-4.067241621643557375e-02	6.279338620201338483e-02	7.331705274895570276e-04	1.168419769481871505e-02	2.135409987393573593e-03	-1.694676660510342076e-02	-4.837466258963607491e-02	4.686766122099417231e-02	7.173717440188316641e-02	-6.986573353176801435e-03	8.705842510497557862e-02	-4.484229136721545883e-02	-2.733541981860778888e-02	-5.125066953556439014e-02
2.795203689801834153e-03	-1.329927853054546291e-02	-8.543552803591568379e-02	1.961394053324565581e-02	1.126007785464164680e-03	8.555050836916337775e-02	7.689323061019341654e-02	-1.742603214144704260e-02	-3.081057901766103349e-02	4.955765648853960315e-02	-1.089400158421710840e-01	3.649750672497152626e-02	-5.667804678632440418e-03	-6.863581866770661344e-02	5.656084597632533156e-02	2.284285632986147660e-02
3.868528459914973017e-02	3.691749613778121802e-02	1.572270613311659015e-02	2.053825440925248144e-02	-3.558647328245001344e-03	-6.559667668244313632e-02	7.746610678176128750e-02	-3.668592044780975836e-02	6.101844707200920759e-02	8.946111091890079914e-02	-1.031772140217664807e-01	-9.023725441351063137e-03	3.235384189924784409e-02	-4.666289098844318695e-02	2.635560759369421149e-02	2.116874624423819087e-02
2.848583989430965302e-02	-8.703377635959069769e-02	5.283393479393520137e-02	-5.759085975746125463e-02	-1.207579002938515417e-01	-3.401174202389291301e-02	5.270913060905541708e-02	-2.341217113435031111e-02	2.448105406511773968e-02	-1.742770563964615022e-02	-6.415240144351465681e-03	6.136878948342735368e-02	8.730449161300730954e-03	-1.987011080352008366e-02	1.586181318461082554e-02	-4.475468768514900136e-02
-3.958242019875682360e-02	-5.977317772751853525e-02	1.439349450451791329e-02	-8.567529862506238769e-02	3.015260294434792682e-02	1.401786785497625420e-01	-5.257930192043899775e-02	-2.215770127106014148e-02	-4.217263643418797670e-02	4.087629772464076300e-02	3.522510391063927299e-02	-3.010711026426263898e-02	-1.879230237090371430e-02	3.146981380302067699e-02	5.847925645262758154e-02	-4.325319195164424591e-02
-2.718235107908095055e-02	-7.012287632971368756e-03	-6.323082424488420117e-02	-5.295024593065644075e-02	3.144947589992484749e-02	-3.172470301242378415e-02	-1.783591509556493870e-02	2.781970938732855614e-02	-9.570149035258634571e-03	-1.181122414280341565e-01	4.274524986058771125e-03	2.192359706446725745e-02	4.213238042884949464e-02	2.833760211014433109e-02	8.840810237996095389e-02	6.981004476410111736e-02
5.111039789345013518e-02	-3.026255817533980708e-02	3.029656613100625839e-02	2.421670292950077810e-02	4.142815430312795505e-02	-5.638327280707653572e-03	-2.900966596360337463e-02	-5.979384499959694219e-03	-1.039620157474089451e-01	-3.586326786731507815e-02	-5.560578890773799909e-02	2.787621910189796298e-02	3.228632840752151262e-02	-1.032573950759200221e-01	1.207761837525651999e-01	-4.212880519046438565e-02
-3.521439534997642447e-03	-6.888714462284849932e-03	2.130267454984363911e-03	5.351838424482436435e-02	3.130141918092134434e-02	5.384081808439728639e-02	-2.316787053169036201e-02	-5.542394721532516860e-02	3.812291567865928182e-02	-1.109978428453098701e-02	-2.328956606096929671e-02	-1.270787711227151090e-02	4.121847544555190535e-02	-1.152390870377866111e-01	-7.638187833922320535e-02	-3.924735583011741691e-03
2.085006797192533179e-02	-2.645128182595708755e-02	-1.618517490306824180e-02	2.018352935950494878e-02	-6.101215116239446651e-02	3.614790894388264508e-02	3.926146963695508613e-02	-8.958518983795288673e-03	-6.164392670238463129e-03	6.109527248107599583e-03	5.254994416507500349e-02	-5.341239749450012175e-02	7.609071375731632676e-04	1.655913012669606860e-02	-2.176003165835024844e-02	-3.246139469678476636e-02
-4.334849382499806475e-02	-4.655661942189701780e-02	3.522627520024324693e-02	-2.917336506992556852e-03	-1.276803834678114091e-01	1.142122240317814258e-01	-1.483894789794324050e-02	-6.938386069340582440e-02	9.272707791796975033e-03	3.690659187914858974e-02	-2.980761882935603277e-02	1.283816456219719765e-02	4.844566775499334343e-02	-6.829313815369854324e-02	1.384481873825000632e-02	-5.073019579922399130e-02
-9.988922245624343166e-02	3.020339335392962371e-02	-5.580817644541748168e-02	-4.632217685486222924e-02	-1.702416143768139059e-02	1.573926889817407054e-02	-7.523000654341209514e-02	-8.292051448709644029e-03	3.631287166176920544e-02	9.645974055091884047e-02	-4.694299457733604880e-02	1.611576158974285106e-02	3.001816315177325764e-02	-4.699685937546237841e-02	-4.032809404975339074e-02	-5.377923200147095677e-03
4.371439595712507502e-03	-4.344056275038533400e-03	-3.914804436778509394e-02	-5.532637098417236832e-02	-5.069240866083241787e-02	4.232973350935551569e-03	7.290357595521237966e-02	-2.319671209101948489e-02	-8.529482906497241890e-02	2.595019787343322542e-03	-1.686525346872369546e-01	-4.827673680711884463e-02	1.957760453158313707e-02	3.771927464906525695e-02	-6.857604358267491151e-02	4.173332339788528300e-02
2.251030685429801156e-02	1.122433206939059680e-01	1.140032028306700237e-02	5.809168656921170210e-02	1.613837646999169775e-02	2.677795145805367608e-02	4.104466317918537693e-02	-2.290059473223476222e-02	2.752580175099900855e-03	-2.805835674691453674e-02	-7.131858215358578834e-02	-2.657148279180096551e-02	8.440343481003820258e-02	-3.776813045871336288e-02	2.708883209631810646e-02	-2.710486404797258359e-02
1.248733046891065818e-01	1.663389615135648508e-02	-1.968036126022208732e-02	2.246860664926098039e-02	-2.285709447358325389e-02	-7.161632279916355093e-03	5.243830372861726409e-03	3.354468843948582579e-02	-6.974133081602622297e-02	-4.425049917784959486e-02	-4.009319887114961428e-02	-2.518283887177186903e-02	-2.770740928842563636e-02	5.235376187926266481e-03	-7.548674741749658232e-03	3.399335512857563912e-02
2.770821637210533692e-02	1.592670358734949235e-02	-4.027635425807119668e-02	9.731089183554990710e-03	2.298773926877010695e-02	-3.627964342205596687e-02	-2.838877810657073827e-02	1.586477258376361998e-02	-8.560889562505337447e-02	4.789156086836537929e-02	-1.830515625254017925e-02	1.181974848301274236e-02	3.509711070529111798e-02	-6.660640084939772887e-02	-4.774570159923350460e-02	8.045387975560709670e-02
5.845005259905413503e-02	-4.745238292233804750e-02	5.158306271045520058e-02	-5.856749021332734867e-02	4.891619077884358513e-02	-1.873942302183695049e-02	5.744309393270633467e-03	6.858227623626412389e-03	-5.651699867637497571e-02	8.578572376922227391e-03	-6.776288015051140645e-02	-4.474937873821467627e-02	6.058642272444534488e-02	3.309315087687787066e-02	5.578667408309621878e-02	1.072041732129620367e-01
1.830077184823437897e-02	-3.306044594269275105e-02	8.214877294260138074e-02	-2.414127686880217574e-02	1.072190872603066662e-02	-4.837933179755799645e-02	4.015175550425163775e-02	-7.780219164594417980e-02	-7.283571891046167202e-02	-5.082460663149022950e-02	-5.811039079031928012e-02	-8.975243122280953528e-03	-3.226211761869631628e-02	-6.897927709556601894e-02	9.862289318502104676e-03	-9.988389733085457911e-02
-2.671360626623403220e-02	3.862041841167412892e-02	-8.147097633150379714e-02	-3.988132580879166778e-02	8.277279549328799002e-02	3.623812222584957277e-02	5.254920885862800900e-02	-7.635664288766660923e-02	-1.863967864083944381e-02	-7.583117808582254260e-02	3.518304114254387077e-03	5.209029837750359972e-03	-2.220586838358721074e-02	2.703332666192808514e-02	-2.668096638624690639e-02	-1.737300342363601660e-02
6.839609119467411624e-02	4.010163626620402016e-03	-2.351348281051054187e-04	-1.033432175815069722e-02	-2.493506841062534049e-02	-4.111598724327036880e-02	8.839658194178967587e-02	6.389480323978782850e-02	5.492465344742668287e-02	-3.606601344859224588e-03	7.487839586851909035e-02	2.924094697002877635e-02	-4.934687201130247280e-02	-1.442036748326212536e-01	4.743485086186016199e-03	-1.013427479435607221e-03
-3.881648156559675683e-02	2.768652243804055335e-02	6.580669450648857222e-02	5.768618815785815646e-02	2.099831520840561572e-02	-3.809478307555073245e-02	4.369071153769774757e-02	-2.654984708009767644e-02	-4.158668252792321884e-02	2.031834403205292489e-02	2.968362968771938795e-02	1.227032142305378368e-02	-4.494177572175730995e-02	-5.767176073460417857e-02	-3.707753641911981646e-02	-5.911655036713045486e-02
2.622355878605824725e-02	8.397863427970779504e-02	1.854030415020846423e-02	-3.759560283697931798e-03	-3.746358760335585705e-03	-1.139766854122637590e-01	-4.052858217006144459e-02	-6.698790030680905339e-02	-4.760618488324136477e-02	-3.630759758315746377e-02	-1.110841187289488691e-02	-2.018561498368311516e-02	-2.114882625919661460e-02	-2.595186462065772470e-02	8.565696835807259588e-03	1.493485565720545083e-01
-1.136151597359311843e-01	6.074279807530152259e-02	1.378490504875658218e-02	-1.461132315666755464e-02	1.354501379769782465e-01	-2.106762217860489589e-02	-4.157323445351146507e-02	-8.673658343238800639e-02	1.962234263946285168e-02	8.309989095433714668e-02	8.828394165204213329e-02	1.877398216293451119e-02	5.065999570329734331e-02	-3.324830422877063634e-03	-2.690210201264204085e-02	-5.361620777272681215e-02
-2.793453387372684532e-02	-4.006673839898636930e-02	-4.503199407605225357e-02	4.447292816023002554e-02	3.155999869733013691e-02	6.088498765521292710e-02	-5.485627008857076048e-02	-1.907822170423175562e-02	5.948501755493965093e-02	-3.485885099237917562e-03	-5.512726208328606881e-02	-5.005179039902663690e-02	-3.149608546656348235e-02	5.049796938036708177e-02	-2.398287679427548325e-03	-2.055772135326239258e-02
-2.539086428401426607e-02	1.883307384063015455e-02	-6.865677690044355574e-02	1.288993334624110101e-02	6.329867288376989087e-02	5.015714414273104299e-02	-1.083165316906191389e-01	-1.848296695085414193e-02	2.746955103408588172e-02	-5.031302871396140658e-03	-5.835206180800381337e-02	-1.571143398311064358e-03	5.375132399175423792e-02	2.597925708714203877e-02	2.964086578504952600e-03	-3.689810711636860863e-02
1.093114856808411611e-02	8.444067880324515607e-02	3.567340849409840475e-02	-2.165795136605217983e-02	6.286100875005579472e-03	-7.124603237704772718e-02	-2.801240007356409732e-03	8.338028665539780337e-02	-2.498528072008232917e-02	-8.240057604665718821e-03	-8.089874414975636039e-04	-8.661143792026992916e-02	4.067673427558098076e-02	5.810218478946756193e-02	4.083718702538987472e-02	6.700517087246189718e-02
-5.194893469087876609e-02	4.124207927851613470e-02	1.074912633373110646e-02	-2.915434217614775586e-02	4.731172129341126853e-03	-1.707656376242412330e-03	5.799354811482428096e-02	-3.094678376327814409e-02	-8.451606638929176629e-02	3.365391151680955512e-02	-1.006255115445299636e-01	2.657074521125191505e-02	2.837119498432110962e-02	-5.988109351561936994e-02	6.214321213429695873e-02	4.400101224981833176e-02
-3.789671781091264596e-02	-1.525989379062285718e-02	-5.805857928949272051e-02	-4.665110987932672565e-02	3.457988652906069434e-03	-6.410142654866801681e-02	-8.198841312799895475e-02	-1.225960200738984013e-02	2.839090864280411491e-02	2.008451910480181513e-02	6.971158996233552986e-03	1.496435566399706082e-02	1.223703256864377802e-02	3.747348445063924255e-02	-2.320956614143664110e-02	1.619847075154145707e-02
-1.334114075678045734e-02	1.537525733839543648e-02	4.388238611702669628e-02	-7.930073316298444364e-02	3.305564199137518699e-02	-1.458900438740693729e-02	2.893474256722817529e-03	-1.501555115923416117e-01	4.582103611947534877e-03	3.329328316830259399e-02	-5.435156007741674504e-05	-1.005579569552417368e-01	4.636133049245499960e-02	2.890917846990804022e-02	-1.087665905387935200e-01	-3.435879243518747024e-03
8.149676128162164704e-03	8.539862447278800950e-02	7.064696658410167529e-02	-2.623626203404420473e-02	-2.043662100234995560e-02	-6.735339066915654871e-02	-4.609637858749161821e-02	-6.581513728053738077e-02	2.261372198350503765e-02	-3.200187278563799975e-02	-3.615269124882051349e-02	2.160951187172305624e-02	1.472920671677137652e-02	-3.154635479455389271e-03	4.632790494860178354e-03	5.150801870231257185e-02
3.882983883718583995e-02	-4.568031976972351110e-02	5.181540294554821957e-02	7.039676770990388466e-02	6.416487313240278566e-03	8.573609257714914778e-02	2.794088287327477216e-02	-1.343180082999007041e-02	3.203652852040073107e-02	-3.002548878192819876e-02	4.625929837130572653e-02	2.418764844835659747e-02	-1.694449133959458065e-02	2.875991091846365200e-02	2.480992830790246587e-02	-6.832077608863518833e-04
-4.668969054220414860e-02	1.004098989359849398e-02	-6.935181652247798638e-03	-6.434633720908371213e-02	4.132289969910554056e-02	-1.520681926410769567e-02	3.086986278203467451e-02	-5.318641034791141142e-02	-6.789266940128177441e-02	5.865569160763480817e-03	-3.098422232496437015e-02	4.474522464376445852e-02	-2.701443394018935087e-02	9.547531733864209058e-02	2.243151957221149219e-03	-1.169834358194174820e-02
5.751368440378595848e-02	-5.185782070808032940e-02	-4.362538635737779613e-02	2.568988187106513096e-02	5.259891765360778793e-02	-8.871863097829088551e-02	2.866564928776658278e-03	-9.604848137990357193e-02	5.051413017291748325e-02	2.843578641394682582e-02	9.851497325511050784e-02	-7.965562402359735450e-02	-3.794585464854945134e-02	-1.870189474055422921e-02	-1.102705593312800769e-01	-1.142409666570342805e-03
-4.647522213852946921e-02	1.062772097532464766e-01	-4.450953028339839357e-02	-3.307515803775160773e-02	3.816458047103359758e-02	4.382637906430548319e-02	1.526895676350883621e-02	-2.552012686822937443e-02	-8.742166468971271365e-02	-9.779652656896824919e-03	4.414092894421479951e-02	7.254288065791504592e-02	7.797638732202898104e-02	2.177909316635066872e-02	-2.783219134462414091e-02	-3.085953943018108700e-02
8.153140037456850509e-02	4.580562955892241578e-02	3.176583874486616638e-02	-2.960598285120307968e-02	-9.147455523823466023e-03	1.016681165166685719e-01	3.451704658210694859e-02	-3.588330715209380600e-02	-5.843019160014180369e-02	2.481583259953351259e-02	1.441122728567968301e-03	5.358965986006231086e-02	1.391570249957276018e-02	-8.129431528585034927e-02	7.391811151049018647e-02	3.771393859801713128e-02
-6.219401979288929905e-02	8.876536714221425206e-02	-3.684720283228557630e-02	2.666441781925600954e-02	6.076654223881824274e-02	-5.284830150573056884e-02	-2.115023410548219282e-02	-1.682883576380085622e-03	-3.786399250550903650e-02	1.440274542355466855e-02	-6.431181943450618721e-02	5.500559415597308655e-02	-8.031324764896130564e-02	-1.461738301852021950e-02	1.417724938472965553e-02	-4.469171643633734758e-02
7.265483743908943137e-02	5.372409144757558930e-02	-1.576038787704124935e-02	-9.969569744194141381e-02	-6.197803619889844656e-02	2.030498894059769993e-02	-1.279066351226232703e-03	-7.916482337698765859e-02	2.781729504844608972e-03	-6.990190474080694438e-02	5.117991253329243206e-02	5.122364771883744505e-02	-5.926194880585176211e-02	7.968359292377467928e-02	-3.068742565234126862e-02	7.527063136057503441e-03
1.591172597471534472e-02	-2.238355624992947185e-02	-1.561510072803951564e-02	5.419623928152027259e-02	2.475713042315044743e-03	-6.562168999496299782e-02	-6.437549330829285543e-02	-2.010477593268570479e-02	5.698577467417051401e-02	-2.311190910589297487e-02	1.348385180805582347e-02	-1.100880704851296410e-01	5.429488397833872465e-02	7.767154995378744431e-02	-2.035273523762473960e-02	6.057906912680200567e-03
-7.039369921660497409e-02	-9.034307943396406582e-02	-1.319997701826371161e-01	7.574939122731252916e-02	3.327592011603217742e-02	-7.622316934794373666e-02	2.399559975693563857e-02	-4.075496624416085484e-02	2.144217752541219268e-02	4.169668199340751530e-02	6.171462073306330579e-03	-8.136110170548016898e-03	-3.507780424829644392e-03	-1.611763101990398503e-02	1.245902611116152161e-03	-1.310235694697700626e-02
-6.746156821768269085e-02	-4.921793936627042593e-02	-3.820963008308102260e-02	1.990698057160394940e-02	8.078239690001896844e-02	2.996483028716135852e-02	-4.576127713120173301e-05	6.434368858812286596e-02	5.020179740672218310e-02	-4.287223883891624204e-02	-6.079949894656573942e-03	-5.450960720767344947e-02	1.858165034723932921e-02	-3.510460021083042920e-02	1.346766057756896770e-02	-5.009040777836696462e-02
1.818602541358610089e-02	1.724359794742213667e-02	-3.656327095757039292e-02	-1.158757246956978876e-01	2.142508926790513257e-03	-5.238633066048531406e-02	-2.404238532520399513e-02	1.944323561857030924e-02	-1.494978145927383303e-02	9.559771866233647553e-02	4.985146829611093733e-02	1.175337050646632457e-02	-8.412116252892221091e-02	-8.781973776653918470e-04	8.998992618087502116e-02	-9.818216633552560510e-03
-9.454099639121457677e-03	1.024106771919396780e-02	3.851054040220755481e-02	4.728095671167409711e-03	9.039982977643478551e-03	1.660699716504098616e-02	1.926604567809015595e-02	-1.946763020965645505e-02	1.771552498680645932e-02	6.179790206092220656e-06	2.253338630563431547e-02	3.021339417983522069e-02	4.396104499462322179e-02	4.913228853962341765e-04	2.815171109009200964e-02	1.204224350392663068e-02
-1.006932913255294618e-02	2.060312885248986522e-02	5.771796603868158820e-02	1.714020018768762366e-02	8.498768865160344355e-02	-3.600910051222096925e-02	-5.691178637955272845e-02	9.272622300835038633e-02	-1.776556964944808401e-02	-2.239280168443814542e-02	-1.191133305877511150e-01	-1.024766965448479505e-01	6.006092560571095820e-03	1.704825817180426889e-02	-4.486992813132189423e-02	-2.964247891412048058e-02
-5.014227866363688696e-03	9.439034268415129325e-03	-5.391199463984680529e-02	8.040216174527241300e-02	2.855183243023420164e-02	-4.693997352933337169e-03	4.921749583460403171e-02	-1.181331725791849308e-01	-4.665464721891456057e-02	3.762346588263001858e-03	-4.637521690000152852e-03	-6.480686612314875972e-02	2.850520846851014450e-02	8.914109508441871166e-02	5.066301950123735381e-03	-4.275595865977153270e-02
